Applicant_ID,Applicant_Income,Coapplicant_Income,Employment_Status,Age,Marital_Status,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Purpose,Property_Area,Education_Level,Gender,Employer_Category,Loan_Approved
APP01737,77448,0,Salaried,22,Single,2,705,3,1.5,8340,1910561,2296475,120,Personal,Urban,Graduate,Male,Private,1
APP01738,112818,79351,Salaried,53,Married,2,626,0,1.32,310676,1554919,704616,36,Personal,Semi-Urban,Postgraduate,Male,Self,1
APP01739,20731,0,Self-Employed,53,Single,2,701,0,1.5,213920,1431277,418578,36,Education,Semi-Urban,Undergraduate,Male,Govt,1
APP01740,147879,77780,Business,61,Married,3,798,2,0.105,238220,636213,659524,360,Home,Semi-Urban,Undergraduate,Female,Govt,1
APP01741,109612,42668,Salaried,33,Married,3,657,2,1.5,202247,1931223,3634947,120,Business,Semi-Urban,Graduate,Female,Private,0
APP01742,143849,55652,Salaried,50,Married,3,577,1,0.979,194990,1056849,3618677,240,Home,Urban,Graduate,Male,Self,0
APP01743,216869,11718,Business,53,Married,0,742,4,1.5,49188,835677,2914546,60,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP01744,46174,43997,Self-Employed,33,Married,0,767,2,1.5,20211,876538,4191357,60,Business,Rural,Postgraduate,Male,Self,0
APP01745,67608,31428,Business,46,Married,1,624,4,1.5,280640,701760,3769806,240,Personal,Rural,Graduate,Male,Self,0
APP01746,75649,58822,Salaried,42,Married,3,624,1,1.5,361525,1088284,2878162,180,Home,Semi-Urban,Undergraduate,Male,Govt,0
APP01747,87104,26490,Salaried,59,Married,4,521,0,1.5,193320,556840,4971084,84,Home,Semi-Urban,Undergraduate,Female,Govt,0
APP01748,101459,50209,Salaried,22,Married,3,643,1,1.5,231697,1755496,4160703,24,Home,Semi-Urban,Graduate,Male,Govt,0
APP01749,83688,0,Self-Employed,58,Single,0,606,4,1.5,439361,288574,1277552,120,Personal,Rural,Undergraduate,Male,Private,0
APP01750,72940,41001,Salaried,59,Married,3,558,1,1.5,370848,683935,2650142,12,Personal,Urban,Graduate,Male,Self,0
APP01751,146402,45856,Salaried,46,Married,1,650,4,1.325,34672,582721,3538829,180,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP01752,35935,0,Salaried,35,Single,0,679,2,1.5,86481,311919,2993294,360,Home,Rural,Graduate,Male,Govt,0
APP01753,114577,52685,Salaried,54,Married,1,664,1,1.5,481454,1092012,3032438,84,Business,Semi-Urban,Graduate,Male,Private,0
APP01754,65257,0,Business,62,Single,0,654,1,1.5,210327,1756560,2007947,84,Personal,Urban,Undergraduate,Male,Self,0
APP01755,36073,74898,Salaried,64,Married,1,801,1,1.397,172099,164010,2152376,180,Home,Semi-Urban,Graduate,Male,Private,1
APP01756,87485,72578,Self-Employed,60,Married,1,704,2,0.219,434467,1074934,227390,84,Home,Urban,Postgraduate,Male,Govt,1
APP01757,209660,25286,Business,31,Married,1,732,0,1.5,417619,1712705,1923357,60,Personal,Semi-Urban,Graduate,Male,Private,1
APP01758,71538,0,Salaried,23,Single,2,824,3,1.5,490561,1384515,3519438,12,Education,Semi-Urban,Graduate,Male,Private,1
APP01759,72773,0,Self-Employed,26,Single,3,758,1,1.5,244135,1148395,1632299,120,Home,Rural,Graduate,Female,Private,1
APP01760,44696,2018,Business,29,Married,2,658,3,1.5,292294,881697,2251547,360,Home,Semi-Urban,Graduate,Male,Private,0
APP01761,133531,12952,Business,26,Married,1,531,1,1.5,80762,1646592,2907606,60,Personal,Urban,Postgraduate,Male,Govt,0
APP01762,75650,0,Salaried,29,Single,3,650,1,1.5,183012,624790,1822973,60,Home,Urban,Graduate,Male,Self,0
APP01763,38829,54354,Salaried,59,Married,3,796,1,1.5,317620,1852293,3776414,84,Home,Rural,Postgraduate,Male,Private,1
APP01764,28086,17942,Salaried,51,Married,0,758,2,1.5,369852,153359,4127429,120,Business,Urban,Postgraduate,Male,Private,0
APP01765,47803,0,Self-Employed,52,Single,1,650,0,1.5,243780,1882369,3232656,36,Personal,Semi-Urban,Postgraduate,Female,Self,0
APP01766,110321,0,Self-Employed,61,Single,0,673,4,0.157,301346,1604211,480035,360,Personal,Urban,Graduate,Female,Govt,1
APP01767,118838,36820,Self-Employed,32,Married,0,690,1,1.5,275873,237131,2722822,12,Education,Rural,Undergraduate,Male,Govt,0
APP01768,98396,0,Salaried,28,Single,2,630,4,1.42,28938,402202,1293970,120,Personal,Semi-Urban,Graduate,Male,Self,0
APP01769,63176,0,Salaried,28,Single,3,635,3,1.5,239329,1312786,1039237,120,Personal,Urban,Graduate,Male,Private,0
APP01770,77759,65030,Self-Employed,48,Married,0,628,2,0.346,80302,1091355,915500,240,Business,Urban,Graduate,Female,Self,1
APP01771,127267,66219,Salaried,40,Married,3,719,1,0.251,341064,227362,314427,84,Home,Rural,Graduate,Male,Private,1
APP01772,83071,18394,Self-Employed,27,Married,3,595,1,1.101,30762,319858,3102408,360,Home,Semi-Urban,Graduate,Male,Govt,0
APP01773,51295,0,Salaried,31,Single,3,795,2,1.5,164796,1919466,4720051,360,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01774,63131,0,Salaried,40,Single,0,679,1,1.5,95586,364355,4570894,24,Personal,Rural,Graduate,Male,Govt,0
APP01775,69893,26469,Salaried,36,Married,3,591,2,1.5,25653,580400,4603707,84,Education,Rural,Graduate,Male,Self,0
APP01776,36924,0,Salaried,24,Single,1,762,2,1.5,149579,1686768,4224950,180,Home,Urban,Undergraduate,Male,Private,1
APP01777,129191,61338,Salaried,26,Married,2,800,1,1.5,340058,1943558,567555,24,Education,Rural,Graduate,Male,Self,1
APP01778,35851,5492,Salaried,42,Married,0,900,1,1.5,178845,1018404,3235333,180,Home,Urban,Graduate,Female,Self,1
APP01779,32734,16827,Salaried,46,Married,0,789,0,1.022,378435,1159538,1407220,360,Home,Urban,Graduate,Male,Govt,1
APP01780,67681,27492,Salaried,23,Married,2,609,0,0.108,40205,190104,189787,240,Business,Rural,Undergraduate,Male,Self,1
APP01781,139495,0,Salaried,61,Single,1,696,3,1.145,278715,1854713,4438282,360,Personal,Urban,Graduate,Female,Private,0
APP01782,99766,71445,Self-Employed,62,Married,0,882,2,1.5,173392,1287282,3559753,60,Home,Urban,Graduate,Male,Private,0
APP01783,30293,0,Salaried,34,Single,0,617,0,1.5,121042,941608,3276003,240,Home,Urban,Postgraduate,Male,Self,0
APP01784,104694,39782,Self-Employed,31,Married,2,578,3,0.965,53853,488784,3873958,360,Home,Semi-Urban,Postgraduate,Male,Private,0
APP01785,76439,21863,Self-Employed,38,Married,0,648,0,1.5,166262,1018429,4929135,24,Personal,Semi-Urban,Postgraduate,Male,Private,0
APP01786,94423,0,Self-Employed,32,Single,3,598,1,1.5,123088,862888,3862678,36,Education,Semi-Urban,Undergraduate,Female,Private,0
APP01787,224905,44055,Business,43,Married,0,631,0,1.5,94116,42125,4525093,12,Business,Rural,Graduate,Male,Private,0
APP01788,72163,73355,Salaried,32,Married,0,627,4,1.5,434738,1369572,3156347,12,Personal,Semi-Urban,Graduate,Male,Govt,0
APP01789,38810,29136,Self-Employed,33,Married,1,737,4,1.5,470017,1422773,4007057,120,Education,Urban,Graduate,Male,Private,0
APP01790,130251,0,Business,45,Single,1,576,1,1.5,49489,1019649,589725,12,Business,Rural,Graduate,Male,Govt,0
APP01791,127154,75592,Business,39,Married,1,690,1,1.069,265513,430542,1404511,84,Personal,Urban,Graduate,Female,Govt,0
APP01792,66970,715,Salaried,56,Married,1,618,1,1.5,470493,98226,3039123,120,Home,Urban,Graduate,Male,Govt,0
APP01793,71823,17275,Salaried,28,Married,4,723,2,1.263,137909,569824,3124980,360,Education,Urban,Postgraduate,Male,Private,0
APP01794,55796,20191,Salaried,49,Married,2,732,0,1.217,320907,1233718,856573,120,Personal,Semi-Urban,Postgraduate,Female,Private,1
APP01795,34715,0,Self-Employed,52,Single,0,751,1,1.5,87945,1466891,3848696,60,Education,Urban,Graduate,Male,Self,0
APP01796,45956,51792,Self-Employed,64,Married,1,751,2,1.5,61964,1960146,4219604,12,Home,Urban,Postgraduate,Female,Private,1
APP01797,108127,8894,Salaried,38,Married,3,630,1,1.5,135349,1151219,4352689,120,Home,Urban,Graduate,Female,Private,0
APP01798,133176,23321,Salaried,26,Married,1,679,0,0.875,61398,1474798,1900979,180,Home,Urban,Graduate,Female,Private,0
APP01799,102986,24959,Self-Employed,38,Married,0,797,1,1.5,480794,378052,4373380,84,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01800,28352,0,Salaried,39,Single,2,715,2,1.5,349741,1295104,2779803,120,Business,Rural,Graduate,Male,Private,0
APP01801,276139,74613,Business,42,Married,2,750,4,0.317,361666,549098,2059555,240,Personal,Rural,Graduate,Female,Self,1
APP01802,109786,0,Self-Employed,57,Single,2,582,0,1.5,58198,1267898,3751375,12,Personal,Urban,Graduate,Male,Self,1
APP01803,53172,21443,Salaried,52,Married,0,756,1,1.5,352885,125640,4015340,240,Personal,Urban,Undergraduate,Male,Self,1
APP01804,32977,53550,Self-Employed,61,Married,0,529,1,1.5,433359,360038,3881300,24,Personal,Rural,Postgraduate,Female,Self,0
APP01805,118657,0,Salaried,23,Single,2,557,0,1.5,54427,490785,816466,24,Business,Urban,Graduate,Female,Private,0
APP01806,29465,37208,Self-Employed,48,Married,0,608,1,1.5,142931,531676,1924333,240,Education,Rural,Undergraduate,Male,Private,0
APP01807,197481,0,Business,30,Single,1,714,0,0.647,312651,1430000,236504,24,Personal,Urban,Postgraduate,Male,Private,1
APP01808,220112,0,Business,55,Single,1,727,0,1.092,432572,1140207,4452944,240,Education,Rural,Postgraduate,Male,Private,1
APP01809,91481,70921,Salaried,49,Married,0,614,2,1.5,353645,1369967,3977279,84,Business,Urban,Undergraduate,Female,Self,0
APP01810,110348,6982,Salaried,35,Married,3,526,1,0.438,67570,1834285,1429138,360,Business,Semi-Urban,Graduate,Female,Private,1
APP01811,98509,0,Salaried,53,Single,3,756,4,0.178,411070,1910970,487919,360,Business,Semi-Urban,Graduate,Male,Self,1
APP01812,48552,15316,Salaried,27,Married,2,727,1,1.347,169085,1783394,1592615,240,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01813,39118,67966,Salaried,32,Married,0,714,1,1.338,298798,1205159,3979548,360,Home,Urban,Postgraduate,Female,Self,0
APP01814,36290,2936,Salaried,50,Married,0,834,0,0.851,243456,1238260,463725,180,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01815,50123,77400,Salaried,41,Married,1,692,0,1.381,244779,694584,3262028,240,Education,Semi-Urban,Postgraduate,Male,Private,0
APP01816,106919,0,Salaried,51,Single,0,600,3,1.5,394049,25394,1512311,120,Education,Urban,Undergraduate,Female,Private,0
APP01817,84551,6709,Salaried,44,Married,4,786,2,0.717,159126,749039,1817610,360,Home,Urban,Undergraduate,Male,Self,0
APP01818,230047,20707,Business,40,Married,0,647,0,1.5,340872,1101845,1698958,24,Personal,Semi-Urban,Undergraduate,Male,Self,0
APP01819,29155,0,Self-Employed,57,Single,1,671,2,1.5,65254,714819,765483,36,Home,Urban,Undergraduate,Male,Govt,0
APP01820,142278,35187,Salaried,24,Married,1,637,4,1.5,465936,67975,1256595,24,Business,Semi-Urban,Undergraduate,Male,Private,0
APP01821,100902,66935,Salaried,48,Married,2,613,0,1.475,181278,1273147,2292438,120,Home,Urban,Graduate,Female,Private,0
APP01822,92333,0,Salaried,64,Single,0,646,0,1.5,434235,517184,1763910,36,Education,Semi-Urban,Graduate,Male,Self,0
APP01823,116992,24188,Salaried,40,Married,1,801,0,1.5,283425,796451,2775425,12,Personal,Urban,Graduate,Female,Private,1
APP01824,69016,0,Salaried,44,Single,0,594,3,1.5,273007,1857478,2877422,60,Personal,Semi-Urban,Undergraduate,Male,Govt,0
APP01825,86007,0,Business,52,Single,3,765,0,1.5,319347,840408,873332,84,Home,Urban,Postgraduate,Male,Private,1
APP01826,51326,34303,Self-Employed,61,Married,0,532,0,1.5,473454,1436188,4506986,60,Business,Urban,Postgraduate,Male,Private,0
APP01827,57581,41049,Self-Employed,56,Married,3,808,1,1.5,303683,1179328,3329103,120,Personal,Urban,Graduate,Male,Govt,1
APP01828,33222,56200,Salaried,54,Married,3,816,1,1.5,266137,879159,1285221,36,Business,Rural,Graduate,Male,Private,1
APP01829,43857,78986,Business,56,Married,0,598,2,1.5,215144,1156945,2655304,120,Business,Urban,Postgraduate,Male,Self,0
APP01830,230091,0,Business,22,Single,2,686,1,1.5,440304,965507,3978756,12,Education,Semi-Urban,Graduate,Male,Self,0
APP01831,45781,0,Salaried,35,Single,0,731,1,1.5,329582,635091,3254112,120,Business,Urban,Graduate,Male,Govt,0
APP01832,126216,43639,Salaried,54,Married,4,631,4,1.5,21077,747245,4819135,240,Business,Urban,Graduate,Female,Self,0
APP01833,36004,0,Salaried,56,Single,1,830,0,1.5,423489,1253575,1591431,240,Business,Semi-Urban,Graduate,Female,Private,1
APP01834,132178,0,Salaried,26,Single,1,681,0,1.5,391112,685018,2575395,12,Business,Semi-Urban,Postgraduate,Female,Govt,1
APP01835,55285,0,Self-Employed,59,Single,1,638,2,1.5,36052,598193,4406844,180,Business,Rural,Graduate,Male,Govt,0
APP01836,50515,3960,Salaried,62,Married,0,686,2,1.5,335099,1021350,3643630,60,Education,Rural,Postgraduate,Male,Govt,0
APP01837,105952,39602,Salaried,32,Married,4,621,1,1.5,149590,1385378,3532099,120,Home,Rural,Graduate,Female,Self,0
APP01838,96688,10564,Salaried,23,Married,0,681,0,1.5,143468,274072,4474490,120,Business,Semi-Urban,Undergraduate,Male,Govt,0
APP01839,97708,0,Salaried,38,Single,2,644,2,1.5,89548,1345524,1712132,84,Personal,Semi-Urban,Graduate,Male,Govt,0
APP01840,164822,47510,Business,60,Married,1,617,2,0.19,176149,1811917,1122516,360,Home,Urban,Postgraduate,Female,Self,1
APP01841,77970,5091,Self-Employed,41,Married,3,743,3,1.5,16981,51243,3491850,240,Home,Rural,Postgraduate,Female,Private,0
APP01842,71820,62335,Self-Employed,35,Married,0,544,2,1.5,103989,1020071,2445809,120,Personal,Semi-Urban,Graduate,Male,Self,0
APP01843,142420,30519,Salaried,53,Married,1,821,0,1.5,73292,1169694,3271442,60,Education,Semi-Urban,Undergraduate,Male,Private,1
APP01844,60411,3710,Self-Employed,55,Married,1,698,2,1.5,331986,178884,1313059,60,Home,Urban,Postgraduate,Female,Govt,0
APP01845,79476,0,Salaried,46,Single,2,827,0,0.92,403239,1034576,2031896,360,Home,Urban,Graduate,Male,Self,1
APP01846,95358,59977,Self-Employed,28,Married,0,756,3,1.367,228026,438264,983124,60,Personal,Rural,Graduate,Female,Govt,1
APP01847,56212,64975,Salaried,56,Married,0,572,2,1.5,288363,913993,3480716,180,Home,Urban,Undergraduate,Female,Private,0
APP01848,117154,57614,Salaried,50,Married,0,685,1,1.5,378006,130218,4296504,120,Education,Semi-Urban,Undergraduate,Female,Private,0
APP01849,99697,7988,Salaried,43,Married,2,536,1,1.5,482108,960379,4888199,24,Personal,Urban,Graduate,Male,Govt,0
APP01850,147537,35754,Salaried,62,Married,0,607,0,1.405,415310,1808566,1668850,84,Personal,Rural,Graduate,Male,Self,1
APP01851,277223,23074,Business,64,Married,2,669,0,1.5,42853,1728527,1281734,36,Home,Urban,Undergraduate,Female,Private,0
APP01852,147982,21198,Salaried,34,Married,0,623,0,0.52,141718,1957359,2443881,360,Home,Rural,Postgraduate,Male,Govt,0
APP01853,108003,76045,Salaried,34,Married,3,641,2,1.5,190117,407107,3194586,12,Personal,Urban,Undergraduate,Female,Self,0
APP01854,112125,25180,Salaried,22,Married,3,626,1,1.5,182997,1420150,2477709,60,Personal,Rural,Graduate,Male,Private,0
APP01855,298121,48068,Business,57,Married,1,858,0,1.5,179999,1811268,3817759,60,Home,Semi-Urban,Postgraduate,Male,Private,1
APP01856,93606,0,Salaried,25,Single,1,689,2,0.72,148063,1580585,1872638,360,Education,Urban,Graduate,Female,Private,0
APP01857,96440,0,Self-Employed,58,Single,0,729,0,1.5,417194,1525869,1343893,12,Business,Semi-Urban,Graduate,Female,Self,1
APP01858,189656,65152,Business,61,Married,0,675,2,1.5,481228,157224,1761545,24,Business,Urban,Postgraduate,Female,Govt,0
APP01859,115790,38938,Salaried,34,Married,0,706,1,1.5,40723,1229105,4625731,12,Education,Urban,Undergraduate,Female,Private,0
APP01860,138235,0,Salaried,59,Single,2,515,1,1.5,160859,1383379,321881,12,Home,Rural,Graduate,Male,Private,0
APP01861,41585,28731,Salaried,45,Married,1,813,0,1.5,358837,509957,1995867,12,Home,Semi-Urban,Graduate,Female,Govt,1
APP01862,68333,0,Business,40,Single,3,622,3,1.5,381189,1960778,353046,36,Home,Urban,Postgraduate,Female,Private,0
APP01863,74240,0,Salaried,22,Single,1,771,0,1.5,447308,1775284,1366326,60,Home,Urban,Postgraduate,Male,Private,1
APP01864,39772,76915,Salaried,59,Married,2,774,0,1.5,311935,953616,625063,24,Education,Urban,Undergraduate,Male,Private,1
APP01865,73989,4340,Self-Employed,26,Married,1,536,1,1.5,80171,807272,438145,12,Personal,Rural,Undergraduate,Male,Govt,1
APP01866,71093,0,Self-Employed,37,Single,1,684,3,1.5,413148,656568,4944350,84,Home,Urban,Graduate,Male,Private,0
APP01867,100724,48731,Salaried,45,Married,0,712,0,0.882,304055,935746,1220490,120,Business,Rural,Undergraduate,Female,Self,1
APP01868,135990,57428,Salaried,48,Married,1,688,2,1.377,390602,1264271,493090,24,Personal,Rural,Undergraduate,Male,Private,0
APP01869,137315,52822,Salaried,22,Married,1,679,2,0.505,373092,526259,266819,36,Personal,Urban,Undergraduate,Male,Private,1
APP01870,115299,41866,Salaried,55,Married,2,645,1,1.5,368445,554083,4571710,36,Business,Urban,Postgraduate,Male,Govt,0
APP01871,123053,0,Salaried,57,Single,3,622,1,1.5,370656,1410137,3413005,24,Personal,Rural,Undergraduate,Male,Private,0
APP01872,72175,0,Business,25,Single,1,764,0,1.5,408162,656343,2693505,60,Business,Urban,Graduate,Male,Govt,1
APP01873,119859,0,Salaried,21,Single,0,711,1,1.5,352043,1012981,2884229,84,Home,Urban,Graduate,Male,Private,0
APP01874,121658,8715,Business,60,Married,1,694,2,1.5,150459,666862,4753200,240,Home,Urban,Undergraduate,Female,Private,0
APP01875,100915,55902,Self-Employed,32,Married,1,551,0,1.5,467357,946081,4629483,120,Education,Semi-Urban,Graduate,Male,Self,0
APP01876,37874,14783,Salaried,56,Married,0,659,1,1.5,316717,1157843,3074743,360,Education,Rural,Graduate,Male,Private,0
APP01877,76800,67933,Self-Employed,43,Married,2,675,0,1.5,120298,1436752,3987842,36,Home,Urban,Undergraduate,Male,Self,0
APP01878,85896,40680,Salaried,51,Married,4,747,1,0.398,46405,403570,1399449,360,Personal,Urban,Undergraduate,Female,Private,1
APP01879,135973,0,Business,31,Single,3,540,1,1.5,14152,260371,3054032,60,Home,Rural,Graduate,Male,Self,0
APP01880,151342,0,Business,30,Single,0,592,3,0.063,234506,198735,175300,240,Personal,Rural,Undergraduate,Female,Private,1
APP01881,45750,73236,Salaried,23,Married,3,823,1,1.5,433631,1789495,4563846,180,Education,Semi-Urban,Postgraduate,Female,Private,1
APP01882,127335,0,Salaried,34,Single,2,616,0,1.5,494095,417076,3679011,180,Personal,Rural,Postgraduate,Female,Self,0
APP01883,67083,27111,Salaried,36,Married,1,531,0,0.837,377719,688688,2191000,360,Education,Semi-Urban,Undergraduate,Male,Govt,1
APP01884,142828,38718,Salaried,30,Married,1,624,1,1.5,249085,465404,1602975,24,Business,Rural,Graduate,Female,Govt,0
APP01885,147766,0,Salaried,49,Single,3,616,1,1.5,380334,1407235,3005175,84,Home,Urban,Graduate,Male,Govt,0
APP01886,52946,79707,Salaried,30,Married,1,732,2,1.032,109977,42769,380349,36,Business,Urban,Graduate,Female,Self,1
APP01887,67919,0,Self-Employed,32,Single,1,731,1,1.5,430064,1986851,4295820,180,Home,Semi-Urban,Postgraduate,Male,Govt,0
APP01888,120585,0,Salaried,50,Single,1,602,2,1.5,441610,1100660,2162675,36,Personal,Semi-Urban,Postgraduate,Male,Self,0
APP01889,216813,65681,Business,61,Married,2,649,3,1.5,205337,565538,4231606,84,Education,Rural,Undergraduate,Male,Private,0
APP01890,150415,0,Business,21,Single,0,722,0,0.176,36455,373277,171456,84,Business,Urban,Undergraduate,Male,Govt,1
APP01891,105201,19958,Salaried,25,Married,3,725,2,1.5,231420,755573,3460071,24,Personal,Rural,Postgraduate,Female,Private,0
APP01892,45834,21307,Business,40,Married,2,597,0,1.5,333704,703227,4745375,12,Business,Rural,Undergraduate,Male,Govt,0
APP01893,126917,69134,Salaried,28,Married,2,606,1,0.163,358908,1416254,296669,120,Home,Urban,Graduate,Male,Private,1
APP01894,53994,13583,Salaried,63,Married,0,849,1,1.5,152993,1520209,3693130,12,Business,Rural,Graduate,Male,Private,1
APP01895,101708,0,Self-Employed,32,Single,2,659,2,0.465,430395,181652,1314481,360,Home,Semi-Urban,Undergraduate,Female,Private,0
APP01896,55267,47984,Salaried,21,Married,0,799,1,0.477,107895,672691,319258,84,Home,Rural,Graduate,Female,Govt,1
APP01897,59508,0,Self-Employed,40,Single,0,698,2,1.5,188307,862687,2897843,12,Home,Semi-Urban,Graduate,Female,Private,0
APP01898,222081,40197,Business,48,Married,1,767,0,0.405,168109,1934660,1968071,240,Education,Semi-Urban,Postgraduate,Female,Self,1
APP01899,145908,9096,Business,63,Married,1,730,0,1.5,38275,532860,3432656,12,Personal,Semi-Urban,Graduate,Male,Private,0
APP01900,44511,0,Self-Employed,57,Single,2,693,0,1.5,303836,1320616,832638,60,Home,Urban,Undergraduate,Male,Self,0
APP01901,25002,73533,Self-Employed,57,Married,0,692,2,1.5,276016,1605941,2634358,180,Home,Urban,Graduate,Female,Govt,0
APP01902,28837,76345,Salaried,32,Married,1,580,0,1.5,56764,740694,1463519,60,Personal,Semi-Urban,Graduate,Male,Self,0
APP01903,89875,25618,Salaried,57,Married,0,666,1,0.871,124564,988829,652265,84,Business,Rural,Graduate,Male,Private,0
